ubigeo_departamento,ubigeo_provincia,ubigeo_distrito,departamento,provincia,distrito,pct_actas,actas_contabilizadas,total_actas,votos_emitidos,votos_validos,votos_blancos,votos_nulos,partido_keiko,candidato_keiko,votos_keiko,pct_keiko,partido_roberto,candidato_roberto,votos_roberto,pct_roberto,ganador,margen
060000,060100,060107,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,100,119,119,28315,26037,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,12615,48.45,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,13422,51.55,Roberto Sanchez,3.1000
060000,060100,060109,CAJAMARCA,CAJAMARCA,MAGDALENA,100,31,31,5822,5332,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1396,26.182,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3936,73.818,Roberto Sanchez,47.6360
060000,060100,060110,CAJAMARCA,CAJAMARCA,MATARA,100,13,13,2735,2480,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1181,47.621,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1299,52.379,Roberto Sanchez,4.7580
060000,060100,060111,CAJAMARCA,CAJAMARCA,NAMORA,100,31,31,6555,6030,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2362,39.171,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3668,60.829,Roberto Sanchez,21.6580
060000,060100,060112,CAJAMARCA,CAJAMARCA,SAN JUAN,100,17,17,3342,3044,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1174,38.568,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1870,61.432,Roberto Sanchez,22.8640
060000,060300,060301,CAJAMARCA,CELENDÍN,CELENDÍN,100,71,71,13725,12574,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,3876,30.826,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,8698,69.174,Roberto Sanchez,38.3480
060000,060300,060303,CAJAMARCA,CELENDÍN,CHUMUCH,100,10,10,1113,1029,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,178,17.298,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,851,82.702,Roberto Sanchez,65.4040
060000,060300,060302,CAJAMARCA,CELENDÍN,CORTEGANA,100,25,25,2546,2407,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,385,15.995,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2022,84.005,Roberto Sanchez,68.0100
060000,060300,060304,CAJAMARCA,CELENDÍN,HUASMÍN,100,40,40,5060,4767,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,594,12.461,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,4173,87.539,Roberto Sanchez,75.0780
060000,060300,060305,CAJAMARCA,CELENDÍN,JORGE CHÁVEZ,100,3,3,506,488,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,189,38.73,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,299,61.27,Roberto Sanchez,22.5400
060000,060300,060306,CAJAMARCA,CELENDÍN,JOSÉ GÁLVEZ,100,9,9,1789,1635,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,599,36.636,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1036,63.364,Roberto Sanchez,26.7280
060000,060300,060312,CAJAMARCA,CELENDÍN,LA LIBERTAD DE PALLÁN,100,22,22,3156,2979,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,681,22.86,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2298,77.14,Roberto Sanchez,54.2800
060000,060300,060307,CAJAMARCA,CELENDÍN,MIGUEL IGLESIAS,100,15,15,1627,1548,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,250,16.15,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1298,83.85,Roberto Sanchez,67.7000
060000,060300,060308,CAJAMARCA,CELENDÍN,OXAMARCA,100,19,19,2634,2457,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,467,19.007,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1990,80.993,Roberto Sanchez,61.9860
060000,060300,060309,CAJAMARCA,CELENDÍN,SOROCHUCO,100,33,33,4776,4512,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1200,26.596,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3312,73.404,Roberto Sanchez,46.8080
060000,060300,060310,CAJAMARCA,CELENDÍN,SUCRE,100,17,17,2784,2575,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,746,28.971,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1829,71.029,Roberto Sanchez,42.0580
060000,060300,060311,CAJAMARCA,CELENDÍN,UTCO,100,6,6,756,732,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,249,34.016,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,483,65.984,Roberto Sanchez,31.9680
060000,060600,060602,CAJAMARCA,CHOTA,ANGUÍA,100,11,11,1601,1508,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,277,18.369,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1231,81.631,Roberto Sanchez,63.2620
060000,060600,060605,CAJAMARCA,CHOTA,CHADÍN,100,13,13,2060,1948,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,346,17.762,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1602,82.238,Roberto Sanchez,64.4760
060000,060600,060619,CAJAMARCA,CHOTA,CHALAMARCA,100,31,31,5898,5620,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,550,9.786,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,5070,90.214,Roberto Sanchez,80.4280
060000,060600,060606,CAJAMARCA,CHOTA,CHIGUIRIP,100,13,13,2259,2130,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,250,11.737,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1880,88.263,Roberto Sanchez,76.5260
060000,060600,060607,CAJAMARCA,CHOTA,CHIMBÁN,100,7,7,925,870,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,100,11.494,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,770,88.506,Roberto Sanchez,77.0120
060000,060600,060618,CAJAMARCA,CHOTA,CHOROPAMPA,100,9,9,1075,1018,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,146,14.342,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,872,85.658,Roberto Sanchez,71.3160
060000,060600,060601,CAJAMARCA,CHOTA,CHOTA,100,145,145,29997,27809,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,5697,20.486,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,22112,79.514,Roberto Sanchez,59.0280
060000,060600,060603,CAJAMARCA,CHOTA,COCHABAMBA,100,17,17,2901,2675,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,970,36.262,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1705,63.738,Roberto Sanchez,27.4760
060000,060600,060604,CAJAMARCA,CHOTA,CONCHÁN,100,18,18,3178,2951,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,457,15.486,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2494,84.514,Roberto Sanchez,69.0280
060000,060600,060608,CAJAMARCA,CHOTA,HUAMBOS,100,24,24,3893,3544,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1261,35.581,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2283,64.419,Roberto Sanchez,28.8380
060000,060600,060609,CAJAMARCA,CHOTA,LAJAS,100,39,39,7192,6702,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1712,25.545,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,4990,74.455,Roberto Sanchez,48.9100
060000,060600,060610,CAJAMARCA,CHOTA,LLAMA,100,19,19,3523,3291,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1213,36.858,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2078,63.142,Roberto Sanchez,26.2840
060000,060600,060611,CAJAMARCA,CHOTA,MIRACOSTA,100,14,14,1336,1255,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,377,30.04,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,878,69.96,Roberto Sanchez,39.9200
060000,060600,060612,CAJAMARCA,CHOTA,PACCHA,100,16,16,2671,2511,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,392,15.611,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2119,84.389,Roberto Sanchez,68.7780
060000,060600,060613,CAJAMARCA,CHOTA,PIÓN,100,5,5,642,599,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,74,12.354,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,525,87.646,Roberto Sanchez,75.2920
060000,060600,060614,CAJAMARCA,CHOTA,QUEROCOTO,100,30,30,4041,3872,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,990,25.568,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2882,74.432,Roberto Sanchez,48.8640
060000,060600,060617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,100,5,5,457,426,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,127,29.812,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,299,70.188,Roberto Sanchez,40.3760
060000,060600,060615,CAJAMARCA,CHOTA,TACABAMBA,100,45,45,7670,7207,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1169,16.22,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,6038,83.78,Roberto Sanchez,67.5600
060000,060600,060616,CAJAMARCA,CHOTA,TOCMOCHE,100,4,4,614,596,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,239,40.101,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,357,59.899,Roberto Sanchez,19.7980
060000,060400,060403,CAJAMARCA,CONTUMAZA,CHILETE,100,9,9,1840,1734,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,711,41.003,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1023,58.997,Roberto Sanchez,17.9940
060000,060400,060401,CAJAMARCA,CONTUMAZA,CONTUMAZA,100,20,20,3586,3297,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1060,32.15,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2237,67.85,Roberto Sanchez,35.7000
060000,060400,060406,CAJAMARCA,CONTUMAZA,CUPISNIQUE,100,5,5,787,755,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,388,51.391,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,367,48.609,Keiko Fujimori,2.7820
060000,060400,060404,CAJAMARCA,CONTUMAZA,GUZMANGO,100,8,8,1320,1221,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,407,33.333,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,814,66.667,Roberto Sanchez,33.3340
060000,060400,060405,CAJAMARCA,CONTUMAZA,SAN BENITO,100,10,10,1806,1708,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,968,56.674,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,740,43.326,Keiko Fujimori,13.3480
060000,060400,060409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,100,4,4,624,598,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,211,35.284,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,387,64.716,Roberto Sanchez,29.4320
060000,060400,060407,CAJAMARCA,CONTUMAZA,TANTARICA,100,8,8,1294,1236,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,419,33.9,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,817,66.1,Roberto Sanchez,32.2000
060000,060400,060408,CAJAMARCA,CONTUMAZA,YONÁN,100,18,18,3700,3456,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1613,46.672,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1843,53.328,Roberto Sanchez,6.6560
060000,060500,060502,CAJAMARCA,CUTERVO,CALLAYUC,100,28,28,3799,3518,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,898,25.526,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2620,74.474,Roberto Sanchez,48.9480
060000,060500,060504,CAJAMARCA,CUTERVO,CHOROS,100,13,13,1687,1634,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,455,27.846,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1179,72.154,Roberto Sanchez,44.3080
060000,060500,060503,CAJAMARCA,CUTERVO,CUJILLO,100,8,8,1115,1061,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,186,17.531,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,875,82.469,Roberto Sanchez,64.9380
060000,060500,060501,CAJAMARCA,CUTERVO,CUTERVO,100,148,148,30404,27889,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,9510,34.099,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,18379,65.901,Roberto Sanchez,31.8020
060000,060500,060505,CAJAMARCA,CUTERVO,LA RAMADA,100,12,12,1886,1755,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,229,13.048,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1526,86.952,Roberto Sanchez,73.9040
060000,060500,060506,CAJAMARCA,CUTERVO,PIMPINGOS,100,17,17,2330,2255,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,534,23.681,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1721,76.319,Roberto Sanchez,52.6380
060000,060500,060507,CAJAMARCA,CUTERVO,QUEROCOTILLO,100,42,42,4627,4417,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1189,26.919,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3228,73.081,Roberto Sanchez,46.1620
060000,060500,060508,CAJAMARCA,CUTERVO,SAN ANDRÉS DE CUTERVO,100,14,14,2286,2190,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,515,23.516,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1675,76.484,Roberto Sanchez,52.9680
060000,060500,060509,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,100,7,7,1118,1054,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,193,18.311,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,861,81.689,Roberto Sanchez,63.3780
060000,060500,060510,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,100,10,10,1602,1521,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,244,16.042,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1277,83.958,Roberto Sanchez,67.9160
060000,060500,060511,CAJAMARCA,CUTERVO,SANTA CRUZ,100,10,10,1338,1250,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,245,19.6,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1005,80.4,Roberto Sanchez,60.8000
060000,060500,060512,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,100,16,16,2661,2501,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,696,27.829,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1805,72.171,Roberto Sanchez,44.3420
060000,060500,060513,CAJAMARCA,CUTERVO,SANTO TOMÁS,100,23,23,3798,3572,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1256,35.162,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2316,64.838,Roberto Sanchez,29.6760
060000,060500,060514,CAJAMARCA,CUTERVO,SOCOTA,100,29,29,4865,4571,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1729,37.825,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2842,62.175,Roberto Sanchez,24.3500
060000,060500,060515,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,100,4,4,662,625,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,204,32.64,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,421,67.36,Roberto Sanchez,34.7200
060000,060700,060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,100,204,204,38747,34908,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,6007,17.208,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,28901,82.792,Roberto Sanchez,65.5840
060000,060700,060702,CAJAMARCA,HUALGAYOC,CHUGUR,100,12,12,2009,1904,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,365,19.17,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1539,80.83,Roberto Sanchez,61.6600
060000,060700,060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,100,48,48,8655,7885,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1439,18.25,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,6446,81.75,Roberto Sanchez,63.5000
060000,060800,060802,CAJAMARCA,JAÉN,BELLAVISTA,100,50,50,10002,9417,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2551,27.089,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,6866,72.911,Roberto Sanchez,45.8220
060000,060800,060804,CAJAMARCA,JAÉN,CHONTALÍ,100,31,31,5729,5455,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1837,33.676,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3618,66.324,Roberto Sanchez,32.6480
060000,060800,060803,CAJAMARCA,JAÉN,COLASAY,100,37,37,5584,5294,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1694,31.998,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3600,68.002,Roberto Sanchez,36.0040
060000,060800,060812,CAJAMARCA,JAÉN,HUABAL,100,27,27,4865,4613,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,990,21.461,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3623,78.539,Roberto Sanchez,57.0780
060000,060800,060801,CAJAMARCA,JAÉN,JAÉN,100,297,297,64005,59940,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,21958,36.633,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,37982,63.367,Roberto Sanchez,26.7340
060000,060800,060811,CAJAMARCA,JAÉN,LAS PIRIAS,100,18,18,3650,3492,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,965,27.635,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2527,72.365,Roberto Sanchez,44.7300
060000,060800,060805,CAJAMARCA,JAÉN,POMAHUACA,100,29,29,4788,4453,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,823,18.482,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3630,81.518,Roberto Sanchez,63.0360
060000,060800,060806,CAJAMARCA,JAÉN,PUCARA,100,23,23,4337,3998,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1015,25.388,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2983,74.612,Roberto Sanchez,49.2240
060000,060800,060807,CAJAMARCA,JAÉN,SALLIQUE,100,22,22,3039,2857,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,185,6.475,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2672,93.525,Roberto Sanchez,87.0500
060000,060800,060808,CAJAMARCA,JAÉN,SAN FELIPE,100,15,15,2482,2315,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,549,23.715,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1766,76.285,Roberto Sanchez,52.5700
060000,060800,060809,CAJAMARCA,JAÉN,SAN JOSÉ DEL ALTO,100,25,25,4263,4120,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,914,22.184,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3206,77.816,Roberto Sanchez,55.6320
060000,060800,060810,CAJAMARCA,JAÉN,SANTA ROSA,100,33,33,6020,5738,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1693,29.505,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,4045,70.495,Roberto Sanchez,40.9900
060000,061100,061102,CAJAMARCA,SAN IGNACIO,CHIRINOS,100,45,45,8982,8493,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1557,18.333,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,6936,81.667,Roberto Sanchez,63.3340
060000,061100,061103,CAJAMARCA,SAN IGNACIO,HUARANGO,100,59,59,10500,9950,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2493,25.055,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,7457,74.945,Roberto Sanchez,49.8900
060000,061100,061105,CAJAMARCA,SAN IGNACIO,LA COIPA,100,63,63,11828,11153,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2626,23.545,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,8527,76.455,Roberto Sanchez,52.9100
060000,061100,061104,CAJAMARCA,SAN IGNACIO,NAMBALLE,100,28,28,4777,4602,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,716,15.558,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3886,84.442,Roberto Sanchez,68.8840
060000,061100,061101,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,100,101,101,20838,19309,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,4553,23.58,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,14756,76.42,Roberto Sanchez,52.8400
060000,061100,061106,CAJAMARCA,SAN IGNACIO,SAN JOSÉ DE LOURDES,100,56,56,9415,8931,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2430,27.209,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,6501,72.791,Roberto Sanchez,45.5820
060000,061100,061107,CAJAMARCA,SAN IGNACIO,TABACONAS,100,56,56,9412,8997,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,967,10.748,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,8030,89.252,Roberto Sanchez,78.5040
060000,061200,061207,CAJAMARCA,SAN MARCOS,CHANCAY,100,9,9,1771,1570,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,809,51.529,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,761,48.471,Keiko Fujimori,3.0580
060000,061200,061205,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,100,10,10,1754,1637,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,608,37.141,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1029,62.859,Roberto Sanchez,25.7180
060000,061200,061203,CAJAMARCA,SAN MARCOS,GREGORIO PITA,100,22,22,3039,2805,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,892,31.8,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1913,68.2,Roberto Sanchez,36.4000
060000,061200,061202,CAJAMARCA,SAN MARCOS,ICHOCÁN,100,7,7,1352,1239,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,561,45.278,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,678,54.722,Roberto Sanchez,9.4440
060000,061200,061204,CAJAMARCA,SAN MARCOS,JOSÉ MANUEL QUIRÓZ,100,12,12,1835,1631,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,721,44.206,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,910,55.794,Roberto Sanchez,11.5880
060000,061200,061206,CAJAMARCA,SAN MARCOS,JOSÉ SABOGAL,100,46,46,5691,5275,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1740,32.986,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3535,67.014,Roberto Sanchez,34.0280
060000,061200,061201,CAJAMARCA,SAN MARCOS,PEDRO GÁLVEZ,100,56,56,11293,10208,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,3792,37.147,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,6416,62.853,Roberto Sanchez,25.7060
060000,061000,061013,CAJAMARCA,SAN MIGUEL,BOLÍVAR,100,5,5,829,761,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,302,39.685,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,459,60.315,Roberto Sanchez,20.6300
